GSPS,27.484952,-82.351205
GSR1,46.048134,-345.456284
GSSP,38.945708,-80.825968
GST1,-33.149031,-70.667414
GSTG,41.161937,-350.818264
GSTV,17.901362,-62.851811
GTA1,-20.565689,-70.180737
GTAC,34.711069,-86.653419
GTEM,40.898433,-350.896958
GTER,39.697625,-350.424846
GTEU,38.966722,-351.233767
GTIR,20.688829,-101.352498
GTK0,21.432788,-71.144592
GTLE,21.115661,-101.666798
GTPS,42.434494,-123.297380
GTRG,43.244092,-113.241213
GUA1,40.630301,-3.172265
GUAD,40.536489,-7.266413
GUAF,-43.566581,-74.827238
GUAM,13.589329,-215.131639
GUAN,42.015697,-119.483016
GUAO,43.471108,-272.822693
GUAR,41.794429,-346.687792
GUAS,44.917759,-349.337712
GUAT,14.590404,-90.520183
GUAV,2.573243,-72.642157
GUAX,28.884058,-118.289681
GUAY,-31.869130,-59.026223
GUB2,43.351013,-347.422477
GUDI,42.059058,-7.124973
GUEL,43.545848,-80.247881
GUES,47.074177,-343.680874
GUEU,46.604241,-355.942879
GUIE,43.351819,-347.434579
GUIJ,40.546712,-5.677754
GUIL,44.662245,-353.338131
GUIP,48.444603,-4.411820
GULB,57.171825,-333.243758
GULM,29.001658,-10.048920
GUMA,43.062845,-346.664786
GUMB,27.909760,-274.122537
GUMC,37.458888,-233.093890
GUMU,40.437074,-320.483826
GUNL,37.290285,-113.801960
GUNN,-30.978164,-209.743716
GUNR,-43.392080,-189.610746
GUNW,36.237239,-231.432236
GURA,46.266480,-337.662183
GURL,-29.734794,-210.204461
GURO,37.484332,-233.105564
GURU,38.717353,-322.692131
GUS5,58.417486,-135.697343
GUS6,58.417757,-135.697051
GUSK,64.891454,-23.923125
GUST,41.462751,-80.716185
GUUG,13.433208,-215.197287
GUYS,45.386889,-61.503612
GV01,-0.782403,-91.113384
GV02,-0.814712,-91.132947
GV03,-0.797793,-91.132944
GV04,-0.811473,-91.138071
GV05,-0.804923,-91.121207
GV06,-0.834345,-91.128070
GV07,-0.840532,-91.152618
GV08,-0.842009,-91.134412
GV09,-0.837306,-91.147372
GV10,-0.849262,-91.151052
GV11,-0.947702,-90.955417
GVA1,-18.855605,-41.957620
GVDS,34.831472,-335.918794
GVG1,39.048346,-118.102346
GVG2,38.811562,-118.059883
GVG3,38.867675,-118.229407
GVG4,38.881204,-118.395232
GVG5,38.975774,-118.256501
GVG6,38.945233,-118.167657
GVG7,38.817176,-117.927444
GVIL,39.126642,-350.478508
GVLT,34.829713,-82.370941
GVMS,30.314393,-90.903627
GVNR,-21.974636,-211.989098
GVRE,2.571666,-72.641217
GVRS,34.047447,-118.112894
GVY2,45.000700,-93.351441
GWAB,-30.605643,-211.028781
GWI4,-28.546537,-209.696871
GWN5,45.782633,-121.327563
GWN6,45.782628,-121.327254
GWWL,52.737970,-344.794787
GYB2,17.368770,-263.973923
GYBU,17.369915,-263.973933
GYM2,-26.188507,-207.339951
GYM3,-26.187365,-207.327930
GYMP,-26.188910,-207.341180
GYUR,35.201249,-327.010531
GZ01,-84.148744,-163.669309
GZ19,-84.335407,-163.611991
GZ1L,55.906362,-322.128980
H004,34.631707,-221.810397
H007,34.655101,-221.833822
H010,34.669943,-221.864181
H016,34.704830,-221.913948
H023,34.752727,-221.962032
H025,34.789649,-222.030674
H101,34.690781,-222.430576
H102,34.900137,-222.395774
H103,34.738964,-222.586710
HAAG,-77.038052,-78.287115
HAAR,62.407368,-145.157138
HAAS,-44.073203,-191.214448
HABA,50.185454,-347.447680
HAC5,34.280553,-87.855947
HAC6,34.280798,-87.855942
HAD1,35.064571,-232.251707
HADG,35.162415,-232.290760
HADN,44.666704,-110.468469
HAG5,39.553243,-77.714172
HAG6,39.553476,-77.714103
HAGA,37.285852,-344.844969
HAGE,39.629246,-77.741461
HAHD,47.290801,-121.788084
HAKA,22.634457,-266.395532
HAKK,37.574317,-316.260871
HAL1,20.707417,-156.256243
HAL2,51.520198,-1.761707
HAL3,44.657278,-63.665062
HAL4,19.375558,-155.066547
HALC,68.767292,-81.256480
HALF,44.872390,-117.099830
HALI,45.066986,-78.532453
HALK,38.465450,-336.397460
HALP,37.445081,-325.816624
HALR,19.375649,-155.066636
HALU,45.757689,-353.462621
HALY,29.138867,-323.900083
HAM3,43.253944,-79.866945
HAMC,40.046099,-86.015212
HAMD,34.869083,-311.465693
HAMG,43.962752,-112.166564
HAML,46.195228,-114.172950
HAMM,30.513075,-90.467625
HAMO,-37.820713,-217.934373
HAMP,42.317752,-72.639560
HAMT,-37.806753,-184.890802
HAN2,51.639813,-111.943470
HANA,-38.686821,-182.430634
HAND,38.973824,-118.348265
HANI,58.623553,-336.367181
HANM,-42.552835,-187.207216
HANN,38.097769,-116.898140
HANO,44.143860,-81.016628
HAPY,36.064149,-117.204702
HAR1,44.688370,-332.042576
HAR7,35.011540,-117.299213
HARB,-25.886963,-332.292756
HARC,39.677744,-330.847240
HARD,50.949705,-0.528675
HARK,-25.887109,-332.292242
HARM,41.884441,-334.153670
HARQ,33.347154,-113.269364
HART,-25.887103,-332.292240
HARV,34.469401,-120.682066
HAS6,56.092176,-346.281983
HAST,-39.617032,-183.273436
HASZ,42.609457,-85.265228
HAT1,36.200020,-323.844177
HATA,36.208276,-323.847250
HATC,48.175650,-94.514370
HATI,10.292198,-85.710062
HATT,-34.755695,-217.660473
HAUC,64.711483,-18.344816
HAUD,49.141045,-354.590086
HAUG,45.603290,-91.778828
HAV1,36.959759,-344.878094
HAV2,12.035226,-267.019552
HAVL,32.504615,-94.574705
HAVR,49.521906,-359.927701
HAWA,7.051490,-321.500650
HAWK,45.609827,-74.612994
HAWL,46.878130,-96.300175
HAY1,-34.505532,-215.147545
HAYL,64.280155,-128.874766
HAYW,35.526506,-82.925041
HAZE,39.586830,-119.047976
HBAY,-25.283030,-207.173439
HBCH,43.846254,-82.643079
HBCO,33.783645,-118.285792
HBG1,-34.187912,-209.014425
HBG2,-34.140373,-209.060696
HBRK,38.304649,-97.293525
HBSM,40.873440,-74.810822
HCC1,29.787869,-95.561221
HCC2,29.788385,-95.562019
HCES,36.332605,-89.171767
HCEX,36.332719,-89.171774
HCHD,38.093393,-88.535875
HCHN,38.308088,-232.320451
HCMN,34.754774,-116.430075
HCMP,-19.014627,-213.634687
HCRL,37.283048,-344.967609
HCRO,40.815917,-121.469899
HDAO,36.234068,-239.745049
HDBG,35.733766,-230.601099
HDBY,52.842154,-102.383599
HDF5,43.270827,-73.539121
HDF6,43.271071,-73.539092
HDIL,40.555886,-89.293989
HDLG,-21.250726,-304.209434
HDPW,59.641684,-151.531190
HEAD,54.134605,-114.396909
HEAU,49.580661,-1.777961
HEAV,40.782814,-120.728634
HEBB,44.320844,-64.560639
HEBE,40.514099,-111.372717
HEI1,65.380846,-14.540946
HEID,-26.508496,-331.627101
HEL2,66.401157,-38.215703
HEL3,54.186315,-352.123469
HELB,36.678842,-119.022966
HELG,54.174481,-352.106909
HELL,36.723647,-116.979202
HELM,46.716209,-347.615096
HELS,58.115303,-3.649355
HEMS,52.686782,-358.313772
HEN1,46.325444,-95.457378
HEN2,-32.153631,-244.225777
HENA,40.488550,-3.384022
HEND,40.794992,-329.259251
HENN,39.518189,-120.533745
HER2,29.092547,-110.967215
HER3,47.442023,-2.321752
HERA,35.324128,-334.858497
HERB,48.624680,-355.888192
HERE,51.186304,-355.159674
HERH,12.609315,-86.831008
HERN,-30.326618,-207.513138
HERO,50.867485,-359.664340
HERP,50.867466,-359.663846
HERR,39.181442,-5.050026
HERS,50.867314,-359.663729
HERT,50.867480,-359.665646
HETA,27.414861,-274.948392
HETT,68.406668,-336.334708
HFL2,47.312905,-348.613907
HFRM,-17.009856,-214.477980
HFVV,34.510482,-117.325904
HFXA,44.887611,-63.514785
HGCN,37.683772,-232.119674
HGCS,19.778557,-98.580860
HGDO,34.711256,-234.795559
HGHN,-20.688837,-195.056946
HGIS,34.728111,-86.586691
HGMA,41.257400,-95.854300
HGP1,47.019294,-122.921057
HGPA,20.093709,-98.750625
HGRA,47.492583,-349.927403
HGTO,19.913864,-99.320193
HIBB,47.424500,-92.921123
HICR,43.767658,-79.148101
HIDD,38.840962,-118.531213
HIDE,-5.913140,-217.229165
HIGH,36.283108,-116.152824
HIKB,-37.561040,-181.696647
HIKO,37.696812,-115.177468
HIL1,-31.825522,-244.261417
HILB,36.052835,-79.102533
HILL,-33.484911,-214.468655
HILO,19.719180,-155.052690
HILR,19.717389,-155.049487
HIMT,35.271294,-120.461816
HIN2,56.245687,-118.613909
HINI,39.368788,-318.304212
HIPT,35.965698,-80.013598
HIRS,57.591101,-350.032453
HIST,44.547094,-331.229841
HIVI,34.759920,-117.799454
HIVL,53.507534,-114.619386
HIWA,21.424852,-157.999131
HIWC,63.464358,-148.807257
HIX1,40.575080,-105.004189
HJOR,63.418209,-41.147867
HKBL,47.377255,-346.228681
HKCL,22.295840,-246.092274
HKFN,22.494685,-245.861829
HKKS,22.367897,-245.688061
HKKT,22.444905,-245.933432
HKKY,22.284069,-245.923732
HKLM,22.218957,-245.879935
HKLO,35.682754,-95.863385
HKLT,22.418133,-246.003373
HKMW,22.255812,-245.996820
HKNP,22.249065,-246.106122
HKOH,22.247686,-245.771445
HKPC,22.284948,-245.962156
HKQB,22.291032,-245.786770
HKQT,22.291034,-245.786779
HKSC,22.322171,-245.858809
HKSL,22.372004,-246.072015
HKSS,22.431067,-245.730703
HKST,22.395270,-245.815755
HKTK,22.546567,-245.776716
HKWS,22.434281,-245.664620
HLAG,45.390247,-74.702474
HLBK,-35.724371,-212.682598
HLDF,50.957712,-105.419893
HLFJ,64.277087,-20.136207
HLFX,44.683549,-63.611279
HLID,43.562580,-114.414045
HLN2,-35.009892,-71.930185
HLNA,19.293256,-155.310226
HLNE,-35.004635,-71.744821
HLNI,37.348557,-345.128054
HLOB,-21.276863,-194.372715
HLOU,-21.277048,-194.372676
HLPN,-36.747817,-73.190249
HLSY,44.377565,-123.109118
HLTV,46.515694,-66.482690
HMBL,52.199064,-105.113489
HMBS,-20.278372,-69.887735
HMDC,36.959017,-345.216887
HMLK,43.411420,-84.237364
HMLT,-37.745195,-217.975254
HMS1,30.325905,-95.495308
HMTG,33.708097,-117.001503
HMTI,-20.350631,-211.044468
HMWD,35.883834,-117.415117
HNA1,33.650328,-117.716309
HNCK,39.781687,-85.779701
HNIS,-10.590371,-217.703788
HNKE,59.972663,-139.546600
HNKO,0.867896,-262.659178
HNLC,21.303289,-157.864547
HNPS,33.705006,-115.635335
HNPT,38.588817,-76.130374
HNSB,-33.700316,-208.902347
HNT1,53.387611,-117.619140
HNTN,53.319194,-117.719672
HNTS,38.503069,-116.838671
HNUS,-34.424631,-340.776938
HNVR,49.531454,-96.726334
HOB2,-42.804712,-212.561265
HOCM,35.246928,-3.937881
HOE2,54.758752,-351.706612
HOEG,50.778574,-355.099555
HOFN,64.267292,-15.197921
HOG2,-77.531451,-193.066384
HOGN,-21.356017,-211.032785
HOGR,45.981140,-352.328929
HOGS,35.866715,-120.479496
HOID,1.449486,-328.659879
HOIF,22.201261,-246.447404
HOKI,-42.712906,-189.015685
HOL1,54.373299,-349.842558
HOL2,54.372923,-349.843203
HOL3,34.458155,-117.845127
HOLA,43.969754,-356.778435
HOLB,50.640354,-128.134997
HOLC,34.458186,-117.845159
HOLD,-40.897246,-184.484812
HOLE,19.314884,-155.128460
HOLL,39.615074,-86.373310
HOLM,70.736304,-117.761234
HOLP,33.924540,-118.168171
HOLY,53.317733,-4.642065
HOM1,25.501060,-80.550125
HOME,35.047805,-114.901310
HOMI,36.078044,-230.433333
HONC,37.709159,-231.805670
HONG,37.680973,-232.131014
HONS,70.977064,-334.035066
HONY,40.080009,-119.936677
HOOB,53.482872,-1.379681
HOOT,33.105139,-116.785363
HOOZ,-77.531605,-193.067371
HOPB,38.995184,-123.074727
HOR1,38.531169,-28.625531
HORE,45.145625,-336.010911
HORN,-43.777329,-189.894489
HORS,40.592259,-120.495226
HORT,51.548393,-4.201161
HOT1,30.269155,-97.787076
HOTH,-36.982065,-212.858152
HOTK,37.658588,-118.821250
HOTS,41.154367,-117.474192
HOU1,-43.031535,-212.949294
HOUA,20.261846,-259.562792
HOUE,15.979611,-61.703062
HOUM,29.592258,-90.723615
HOUT,51.017687,-354.625793
HOVD,47.962991,-268.375373
HOW1,39.250712,-76.977493
HOWE,-87.415655,-149.433266
HOWN,-77.528037,-86.767335
HOY2,48.551368,-81.061056
HOYL,-33.997930,-221.514233
HOYN,12.598732,-86.828106
HPAC,36.708505,-344.962791
HPCH,-23.425523,-66.386614
HPCN,35.565906,-231.832387
HPEK,29.754878,-95.715723
HPIG,43.713279,-113.100129
HRA1,66.109959,-20.122542
HRAC,-25.890258,-332.313973
HRAG,-25.890402,-332.314820
HRAK,35.313508,-334.809349
HRAO,-25.890106,-332.313021
HRBG,40.315280,-76.852294
HRDG,81.879831,-44.517368
HRIA,29.145225,-13.485110
HRIE,47.747465,-347.750729
HRM1,51.453744,-1.283889
HRM2,51.453744,-1.283890
HRMN,33.308310,-324.214551
HRN5,40.878009,-78.181041
HRN6,40.877847,-78.181276
HRPR,43.865871,-117.607947
HRR2,37.175309,-320.994495
HRRN,37.174781,-321.003218
HRSB,44.754903,-111.202206
HRSM,-36.722751,-217.825133
HRSN,49.925444,-355.926733
HRST,49.667445,-83.511045
HRTM,42.246997,-119.564166
HRUF,42.284825,-83.340372
HRY1,36.742684,-79.892864
HSB1,36.555457,-233.364057
HSBG,40.233613,-76.847974
HSCI,36.793800,-345.293476
HSCO,-28.461457,-71.226586
HSIB,37.592138,-122.369415
HSIS,38.537248,-121.407656
HSMN,29.800350,-95.469616
HSNG,37.201170,-233.171068
HSON,40.041647,-317.832672
HSRE,49.605376,-355.862447
HSRS,37.093014,-344.777418
HST2,50.242948,-63.592689
HSYA,36.090433,-239.932990
HTCC,39.632231,-77.667393
HTCH,47.191687,-120.965927
HTON,-74.080008,-61.730593
HTV5,36.357710,-86.089506
HTV6,36.357609,-86.089753
HUA1,15.753124,-96.129458
HUA2,10.017732,-85.351694
HUAL,35.739163,-114.018867
HUAM,-12.773958,-344.267337
HUAT,15.769179,-96.108348
HUE1,37.132006,-6.833692
HUED,46.865330,-336.967777
HUEG,47.833948,-352.403833
HUEH,15.318142,-91.502692
HUEL,37.199981,-6.920297
HUGH,-20.947434,-215.795531
HUGO,-64.962562,-65.667541
HUGS,32.101306,-323.811162
HUKP,12.921154,-352.409086
HULE,4.192709,-286.471884
HULK,28.294748,-81.436353
HULL,53.769608,-0.367000
HULV,37.280288,-6.913541
HUN1,40.879936,-85.474136
HUN2,51.404292,-1.513937
HUN3,46.409841,-63.351058
HUN4,45.337433,-79.197380
HUNG,39.689290,-119.753749
HUNT,35.880811,-120.402382
HUOV,37.401563,-1.942121
HUPR,18.148772,-65.838556
HURC,62.999306,-149.608818
HURN,50.779376,-1.836110
HURR,37.063872,-113.574731
HUSB,44.119526,-121.849361
HUST,48.176161,-336.706046
HUT1,48.654553,-344.401595
HUTB,10.609508,-267.467593
HVEL,64.873040,-19.561242
HVER,64.017153,-21.184810
HVHS,29.890178,-90.405396
HVLK,37.651467,-99.106760
HVLL,45.321596,-79.228380
HVRP,50.303079,-63.825541
HVWY,44.613601,-110.535962
HVYB,-25.298026,-207.199538
HVYS,34.441231,-119.187541
HVZN,37.178346,-345.284535
HW50,39.425142,-116.757237
HW56,37.671329,-113.513498
HW62,34.064958,-114.844703
HW89,39.556266,-120.339854
HW95,37.193407,-116.945250
HWCH,38.110194,-232.291629
HWFG,43.927452,-113.096671
HWKB,53.598828,-129.154919
HWKV,42.118250,-119.148379
HWSG,34.976899,-233.100610
HWUT,41.607241,-111.565116
HYDE,17.417258,-281.449131
HYDN,-32.449381,-241.108122
HYMN,39.434725,-327.504286
I001,36.295162,-220.457699
I002,36.263269,-219.825736
I003,36.203672,-220.189473
I004,36.181307,-219.455518
I005,36.120951,-220.654830
I006,36.096936,-219.656850
I007,36.087227,-220.363276
I008,36.010896,-220.200068
I009,35.955455,-219.340764
I010,35.970409,-219.597049
I011,35.925504,-220.535714
I012,35.940291,-220.007278
I013,35.937470,-220.348140
I014,35.873648,-219.854507
I015,35.803329,-219.592993
I016,35.780214,-220.187188
I017,35.759210,-220.356968
I018,35.786466,-219.975245
I019,35.710371,-220.511737
I020,35.717452,-219.684853
I021,35.777303,-219.353178
I022,35.726355,-219.162770
I023,35.675464,-220.097646
I024,35.642353,-219.551699
I025,35.544144,-219.813437
I026,35.563403,-220.326647
I027,35.530116,-219.681764
I028,35.521409,-220.532159
I029,35.482641,-220.677423
I030,35.447784,-219.948668
I031,35.415351,-220.954821
I032,35.436484,-220.346252
I033,35.421127,-219.662629
I034,35.326681,-220.533931
I035,35.304899,-220.737305
I036,35.311702,-220.174480
I037,35.333140,-219.853209
I038,35.321604,-221.118350
I039,35.143709,-220.156432
I041,35.165901,-219.731978
I042,35.148605,-220.889564
I043,35.110016,-221.098141
I044,35.111861,-219.920732
I045,35.254808,-220.045658
I046,35.014827,-221.002073
I047,34.954084,-220.135921
I048,34.939307,-220.868840
I049,34.916115,-221.075177
I050,34.835331,-222.327660
I051,34.784418,-220.618606
I052,34.785949,-221.982473
I053,34.751350,-221.010184
I055,34.686785,-220.566783
I057,34.371825,-220.742088
I058,34.200478,-220.865547
I059,34.121068,-220.496151
I060,34.059111,-220.452847
I061,34.921820,-220.986312
I062,34.878474,-220.875636
I063,35.723758,-220.731868
I064,35.623349,-221.024146
I065,35.610274,-220.842775
I066,35.428518,-220.795133
I067,35.267094,-220.335163
I068,35.245516,-220.950662
I069,35.443580,-221.554753
I070,35.496589,-221.185964
I071,35.362078,-221.436566
I072,35.305539,-221.229326
I073,35.289461,-221.554301
I074,35.200979,-221.746487
I075,35.203183,-221.383013
I076,35.173590,-221.278458
I077,35.067407,-221.475291
I078,35.103458,-221.631304
I079,35.103912,-221.865099
I081,34.990525,-221.621704
I084,35.079293,-222.304765
I085,34.776075,-221.213938
I086,34.610000,-221.161583
I088,34.939797,-221.925138
I089,34.843857,-222.067853
I090,34.941345,-222.182060
I091,34.757757,-221.863085
I092,34.738308,-221.774396
I093,34.715252,-221.946458
I094,34.642902,-221.870714
I095,34.670420,-222.062562
I096,34.755393,-222.088723
I097,34.792836,-222.208208
I098,34.671882,-222.176578
I099,34.937675,-222.424508
I101,34.605369,-221.784324
I102,34.864815,-222.565996
I103,34.808727,-222.445660
I104,34.718052,-222.485065
I105,35.040628,-220.828966
I113,33.119950,-220.202755
I40A,34.727325,-115.911449
IAA1,41.496330,-94.641370
IAA2,42.811398,-96.548365
IAAA,41.013636,-92.812684
IAAD,41.496066,-94.641506
IAAG,43.079759,-94.266997
IAAI,-20.574768,-193.434194
IAAK,42.822740,-96.563492
IAAL,42.747057,-92.787289
IAAM,42.009598,-93.559741
IAAN,42.103610,-91.256729
IAAO,41.459863,-95.336092
IAAR,41.497327,-94.649725
IAAS,43.305610,-95.779060
IAAT,41.405430,-94.988012
IAAU,41.730364,-94.938456
IAAV,41.486708,-95.337379
IAAY,40.709399,-94.233434
IABE,40.665599,-94.721563
IABF,40.739256,-92.409793
IABL,40.740768,-92.430853
IABN,42.049753,-93.855082
IAC1,-18.479748,-70.332852
IAC2,42.093562,-94.877656
IAC3,38.533860,-345.643574
IAC4,40.739624,-93.002610
IACA,42.077788,-94.911233
IACB,41.224002,-95.853231
IACD,40.730847,-95.028857
IACE,40.702027,-92.870183
IACH,40.982653,-93.307063
IACI,41.710572,-91.609242
IACK,42.768363,-95.542195
IACL,42.731006,-93.751359
IACM,42.998942,-91.656708
IACN,40.742769,-95.022306
IACO,41.014370,-94.737332
IACR,41.053095,-94.351481
IACS,41.049031,-94.353481
IACT,40.697406,-92.868747
IACV,42.481332,-95.773536
IACX,41.703875,-93.245631
IAD1,41.657179,-93.597964
IAD2,43.285498,-96.181594
IADA,41.610058,-90.630439
IADC,43.283212,-91.835358
IADE,43.271065,-91.831533
IADI,42.024734,-95.367729
IADM,41.657553,-93.596710
IADN,41.997386,-95.375713
IADO,40.646947,-91.565951
IADS,41.551755,-94.007921
IADU,42.455929,-90.673891
IADY,42.498660,-91.111012
IAEL,42.877911,-91.361534
IAEM,43.106895,-94.694551
IAES,43.400150,-94.809356
IAFA,40.981546,-91.959254
IAFD,42.455445,-94.186544
IAFL,41.005541,-91.997145
IAGA,43.107043,-93.599818
IAGC,42.369288,-92.779367
IAGR,41.713415,-92.725540
IAGX,29.026560,-113.171878
IAGY,42.362996,-92.784319
IAHA,42.267263,-94.172478
IAHM,40.599692,-95.666412
IAHO,40.783392,-91.602666
IAHP,42.776180,-93.200760
IAHT,43.283995,-93.368522
IAHU,42.306516,-93.308952
IAIA,41.357923,-93.559147
IAIG,42.348553,-95.499227
IAIN,42.444182,-91.883598
IAJE,42.021136,-94.382077
IAKA,41.486634,-91.693954
IAKN,41.299532,-93.100955
IAKW,42.932599,-93.792683
IAKX,41.298508,-93.108752
IAKY,41.994382,-92.203324
IALA,42.798623,-93.359105
IALE,40.740017,-93.739580
IALM,42.798064,-96.148721
IALN,40.729030,-93.761916
IALO,41.864856,-90.947168
IALS,42.770304,-96.212726
IALW,42.477067,-96.242465
IAM1,42.041973,-90.666606
IAM2,41.916804,-91.460383
IAM3,42.518465,-94.539474
IAMA,40.708462,-94.251785
IAMC,43.149009,-93.299228
IAMD,41.371340,-93.744134
IAME,41.426087,-91.085121
IAMK,42.030837,-90.666998
IAML,41.687136,-92.550356
IAMN,42.030308,-91.548776
IAMQ,42.073675,-90.645052
IAMR,42.484546,-91.473003
IAMS,41.257623,-94.772917
IAMT,42.005792,-92.933139
IAMU,41.433905,-91.086653
IAMV,41.571030,-95.858360
IAMW,42.009018,-92.909780
IAMY,41.549140,-95.914165
IAN1,43.058127,-92.304579
IANA,43.497078,-91.290704
IANE,43.067688,-92.349127
IANH,43.029175,-92.314735
IANI,41.483294,-91.309383
IANT,41.684494,-93.081964
IANV,42.010500,-93.477265
IANW,41.961651,-91.968709
IAOA,42.027578,-96.107975
IAOE,43.284640,-92.842313
IAOG,43.285577,-92.792738
IAOK,41.293165,-92.684674
IAOL,41.283667,-92.625140
IAON,42.028699,-96.095278
IAOS,41.027861,-93.785687
IAP1,42.450395,-90.846641
IAPA,42.982278,-95.669188
IAPJ,41.035967,-95.824752
IAPS,42.738040,-94.679256
IAPY,41.833953,-94.034896
IAR1,43.200806,-96.432248
IARK,41.027011,-95.229455
IARO,41.022159,-95.233507
IARR,43.433503,-96.148753
IARV,43.197771,-96.314108
IARY,42.371319,-91.890344
IAS1,47.162056,-332.412619
IAS3,47.089692,-332.356038
IASA,42.083368,-90.198670
IASC,42.421239,-95.018188
IASD,40.749590,-95.636207
IASG,41.347125,-92.211615
IASI,41.317597,-92.206717
IASL,43.420891,-95.135866
IASM,42.648226,-95.216313
IASN,42.239007,-96.231123
IASP,43.128251,-95.161628
IASR,43.105613,-95.159966
IAST,42.662388,-95.197803
IASU,42.848015,-92.118737
IASW,43.383375,-94.296472
IASX,42.550046,-96.348476
IATA,41.967131,-92.551408
IATI,41.642754,-91.110442
IATK,43.241265,-94.031204
IAUB,41.634187,-93.775719
IAVH,33.976324,-6.866784
IAW1,43.277786,-91.476064
IAW2,41.647840,-90.734662
IAW3,42.507586,-92.331609
IAWA,42.468145,-92.390901
IAWB,40.833476,-91.209396
IAWE,42.964282,-94.440586
IAWI,41.119704,-91.444534
IAWK,43.254829,-91.485694
IAWL,42.566673,-93.841342
IAWM,41.702633,-92.006128
IAWN,41.309485,-91.679106
IAWO,41.175278,-91.191417
IAWS,42.484174,-93.547540
IAWT,41.343000,-94.001149
IAWU,42.936029,-91.815515
IAWY,42.709986,-92.476558
IBAG,4.428045,-75.214724
IBEC,0.350157,-78.115686
IBEX,35.848383,-116.367835
IBIZ,38.911248,-358.551035
ICAM,19.853457,-90.527473
ICDV,23.739140,-99.156878
ICEP,19.033023,-98.187598
ICHE,37.264177,-232.515827
ICHI,28.647236,-106.066115
ICHS,16.770645,-93.193141
ICIG,44.330339,-112.941496
ICKY,38.881668,-117.737308
ICMX,19.405641,-99.170853
ICOL,39.898464,-359.315321
ICOR,37.466332,-117.298289
ICPS,24.403789,-267.962275
ICT1,37.587721,-97.308888
ICT2,37.751800,-97.368130
ICT3,37.752593,-97.216227
ICT4,37.619049,-97.632499
ICT5,37.786678,-97.625758
ID01,39.603217,-87.713467
ID02,40.446942,-89.017268
ID03,40.128597,-87.746502
IDA1,42.953078,-112.828091
IDAB,42.944436,-112.839388
IDAS,44.081664,-111.454923
IDB1,43.199163,-112.480734
IDB2,43.602477,-116.271647
IDBB,43.481633,-112.041604
IDBF,43.192604,-112.354099
IDBO,43.611677,-116.318577
IDBY,43.820361,-111.783550
IDCA,47.741566,-116.796544
IDCH,44.515134,-114.220132
IDDR,43.746117,-111.110270
IDDU,44.174194,-112.235873
IDDY,42.423448,-112.125711
IDFC,47.532098,-116.932448
IDFL,44.009188,-116.916131
IDGO,24.067453,-104.607079
IDHA,43.518319,-114.313351
IDHD,43.908637,-116.201966
IDI0,35.288809,-335.109600
IDIF,43.518584,-112.052001
IDIR,43.409477,-111.296701
IDJ2,42.725897,-114.520058
IDKM,43.686990,-114.369116
IDLD,44.665438,-113.343489
IDLW,46.408932,-117.026177
IDM1,43.606044,-116.386503
IDMA,43.907354,-113.602785
IDMH,43.137605,-115.669654
IDMI,43.705930,-116.637987
IDML,42.309466,-113.369911
IDMN,43.705689,-116.701153
IDNA,43.582261,-116.570041
IDNL,43.548163,-113.009083
IDNP,45.939710,-116.121274
IDNR,43.205444,-116.750129
IDOG,33.796798,-116.221514
IDP1,42.872939,-112.449389
IDPO,42.865560,-112.431761
IDPR,42.209147,-111.936028
IDPY,48.312712,-116.545289
IDQG,33.767973,-116.238984
IDRU,42.661498,-113.745568
IDSN,45.192073,-113.896934
IDSS,42.686276,-111.583877
IDT1,42.580136,-114.474944
IDTD,43.652942,-116.283407
IDTF,42.536409,-114.447590
IEMO,43.591647,-347.946811
IENG,45.015133,-352.360595
IEPE,50.848966,-357.140958
IERA,35.053070,-334.202768
IESG,52.940690,-1.192284
IFIL,38.564207,-345.424710
IFL2,48.583413,-93.375891
IFLS,48.583225,-93.376057
IFR1,33.513932,-5.125524
IFRN,33.539625,-5.108465
IFSC,-27.594431,-48.542084
IGCA,-8.812017,-346.768002
IGCU,19.326680,-99.176365
IGE1,38.778308,-9.113563
IGEL,43.306397,-2.041072
IGEO,47.030367,-331.156483
IGGY,-83.307206,-203.750259
IGIR,39.929202,-315.981747
IGL1,17.396964,-263.677788
IGLE,39.311272,-351.466973
IGLO,69.376110,-81.810220
IGM1,-34.572243,-58.439319
IGM2,43.795807,-348.786059
IGMI,43.795649,-348.786200
IGN1,8.984885,-79.535755
IGNC,49.291556,-91.458972
IGNE,40.445839,-3.709519
IGOU,39.509988,-339.737320
IGP0,38.726029,-9.158517
IGPR,17.965366,-66.106822
IGUA,18.391981,-99.502385
IHER,29.067629,-110.961300
IHGO,20.123371,-98.744094
IHOE,-32.864137,-216.507937
IID2,32.706169,-115.031803
IIEG,20.684505,-103.446040
IIN2,13.034331,-282.488448
IISC,13.021164,-282.429627
IJMU,52.461974,-355.443938
ILAN,37.459318,-89.244945
ILBN,40.478925,-88.901515
ILBO,47.124617,-359.582143
ILBR,41.180849,-89.660640
ILBU,40.597382,-88.040791
ILC2,37.742225,-89.216912
ILCA,40.403672,-91.116547
ILCB,37.709547,-89.221187
ILCE,37.085603,-89.159579
ILCH,40.092546,-88.237528
ILCN,38.501582,-89.143584
ILCR,37.039558,-89.192602
ILCV,42.217501,-88.920756
ILDG,47.644401,-3.445905
ILDK,41.951055,-88.719360
ILDN,41.833963,-89.488758
ILDX,46.009431,-1.176803
